"ReviewId","RecipeId","AuthorId","AuthorName","Review","DateSubmitted","DateModified","sentiment","confidence"
"1510.0","10080.0","6357.0","Charishma_Ramchanda","Lovely! Pass on a kiss to your grandma from my side for such a lovely cake!","2001-07-09 10:36:02+00:00","2001-07-09 10:36:02+00:00","","0.0"
"1511.0","10088.0","6357.0","Charishma_Ramchanda","It brightened up the day and added to the romance in the air:)","2001-07-09 10:33:51+00:00","2001-07-09 10:33:51+00:00","","0.0"
"1515.0","10086.0","12200.0","Tom Lambie","You have to try this recipe....","2001-07-09 10:33:51+00:00","2001-07-09 10:33:51+00:00","","0.0"
"1518.0","9493.0","12385.0","Amy Lee","This Is A Very Good Cake! My mother Has Been making it since the 80's and everytime she makes it there is not even a crumb left and always someone that wants the recipe. It is great to take to pot-lucks.","2001-07-09 11:22:25+00:00","2001-07-09 11:22:25+00:00","","0.0"
"1521.0","9978.0","12386.0","Lorraine1","very delicious and easy to make","2001-07-09 11:22:50+00:00","2001-07-09 11:22:50+00:00","","0.0"
"1523.0","10047.0","12258.0","Soraiya Wilkins","Thanks Danielle!  I will give this a try.  It sounds delicous!! Have a TERRIFIC Week!","2001-07-10 12:11:58+00:00","2001-07-10 12:11:58+00:00","","0.0"
"1524.0","6776.0","12398.0","Sally1","I have made this in the past and it is delicious!","2001-07-10 12:11:58+00:00","2001-07-10 12:11:58+00:00","","0.0"
"1525.0","8698.0","10314.0","Mel12730","tasted great w/ lots of flavor.  We both loved it and I will make it again soon.  I would give it a try.","2001-07-10 12:11:58+00:00","2001-07-10 12:11:58+00:00","","0.0"
"1528.0","1320.0","12250.0","Jennifer Schultz","I did not have soy sauce so I used teriyaki sauce and this was wonderful!  I used it on a steak I later grilled and then on chicken breasts I panfried.  Both tasted great!","2001-07-10 12:11:58+00:00","2001-07-10 12:11:58+00:00","","0.0"
"1529.0","10020.0","12200.0","Tom Lambie","This recipe is the geatest.  So easy and what a flavor.  If you like cherries you got to try this.","2001-07-10 16:23:19+00:00","2001-07-10 16:23:19+00:00","","0.0"
"1531.0","8670.0","12420.0","bschica","This reciepe sucks..... u need to make a reciepe that u can cook on the stovein 30 minutes or less","2001-07-10 16:23:19+00:00","2001-07-10 16:23:19+00:00","","0.0"
"1533.0","3610.0","11523.0","Katrina Bourne","easy to make and delicious","2001-07-11 09:01:12+00:00","2001-07-11 09:01:12+00:00","","0.0"
"1534.0","5472.0","11187.0","polly4","really wonderfull the recipe makes 12 muffins","2001-07-11 09:01:12+00:00","2001-07-11 09:01:12+00:00","","0.0"
"1535.0","10104.0","11674.0","chef 11674","Now that I have made this several times I would double the ingredients for the marinade to make the final sauce more flavorful.","2001-07-11 09:01:12+00:00","2001-07-11 09:01:12+00:00","","0.0"
"1541.0","10125.0","12200.0","Tom Lambie","One of the best chocolate chip cookies I have ever made.","2001-07-11 09:01:12+00:00","2001-07-11 09:01:12+00:00","","0.0"
"1544.0","10123.0","12200.0","Tom Lambie","So easy and so rich tasting cookie","2001-07-11 09:01:12+00:00","2001-07-11 09:01:12+00:00","","0.0"
"1549.0","3091.0","10678.0","Gina Wilkerson","I just finished cleaning out our cats litter pan and have NO IDEA why anybody would want to RECREATE the look of it in a CAKE!!! this is definitely in the To-each-their-own category!!","2001-07-12 11:29:07+00:00","2001-07-12 11:29:07+00:00","","0.0"
"1559.0","10134.0","12200.0","Tom Lambie","A quick recipe that is high on flavor.","2001-07-12 11:29:08+00:00","2001-07-12 11:29:08+00:00","","0.0"
"1560.0","10141.0","12200.0","Tom Lambie","A wonderful tasting sandwich.  The kids go crazy for and so easy to prepare.","2001-07-12 11:29:08+00:00","2001-07-12 11:29:08+00:00","","0.0"
"1561.0","8665.0","12069.0","brendab","Excellent meal that whips up in minutes!  I made it on a lunch hour.  You could add more vegetables if you desired to give it variety.","2001-07-12 11:29:08+00:00","2001-07-12 11:29:08+00:00","","0.0"
"1563.0","9254.0","6127.0","Eva Mann","My Family enjoyed this very much","2001-07-13 09:15:29+00:00","2001-07-13 09:15:29+00:00","","0.0"
"1564.0","4762.0","12392.0","gina2452","i add smoked sausage slices and black or red beans to this recipe. mmm good!","2001-07-13 09:15:29+00:00","2001-07-13 09:15:29+00:00","","0.0"
"1565.0","445.0","12568.0","Tammy","It was very good. Easy to make that was the best part.","2001-07-13 09:15:29+00:00","2001-07-13 09:15:29+00:00","","0.0"
"1567.0","10159.0","12200.0","Tom Lambie","This cake is the moistest cake I have ever tryed.  What a wonderful way to eat zucchini.","2001-07-13 09:15:29+00:00","2001-07-13 09:15:29+00:00","","0.0"
"1568.0","10154.0","12200.0","Tom Lambie","One of the best cakes I have ever tasted","2001-07-13 09:15:29+00:00","2001-07-13 09:15:29+00:00","","0.0"
"1574.0","8665.0","12392.0","gina2452","this is good very close to my own recipe. i serve with crackling cornbread.","2001-07-13 09:15:29+00:00","2001-07-13 09:15:29+00:00","","0.0"
"1575.0","4762.0","10314.0","Mel12730","Tasted great!!  Should give it a try very easy and has alot of flavor","2001-07-13 10:11:18+00:00","2001-07-13 10:11:18+00:00","","0.0"
"1576.0","2901.0","10314.0","Mel12730","Very easy to make and tasted great.  I will definitely make it again.  The fish has so much flavor.  Yumm!!!","2001-07-13 10:11:18+00:00","2001-07-13 10:11:18+00:00","","0.0"
"1577.0","9861.0","12392.0","gina2452","this was a new one on me it' really good.","2001-07-16 10:41:15+00:00","2001-07-16 10:41:15+00:00","","0.0"
"1578.0","10165.0","12392.0","gina2452","this is the best family loves it  THANKS:)","2001-07-16 10:41:15+00:00","2001-07-16 10:41:15+00:00","","0.0"
"1582.0","3866.0","12619.0","Kim7459","My family and I really enjoyed this dish. But next time I will have less bread crumbs on top. I did add one chopped green bell pepper to it. Which was great.","2001-07-16 10:41:15+00:00","2001-07-16 10:41:15+00:00","","0.0"
"1597.0","155.0","12674.0","Kaz4054","Perfect for summer.  Throw 2 good sized radishes into the mix for a splash of gorgeous color and a bit of tang.","2001-07-16 10:41:16+00:00","2001-07-16 10:41:16+00:00","","0.0"
"1598.0","10150.0","12678.0","bOoTyLiCiOuS ","Very easy to make and great to freeze for popsiciles","2001-07-16 10:41:16+00:00","2001-07-16 10:41:16+00:00","","0.0"
"1599.0","10206.0","12696.0","Katie2","I actually loved the Party Punch - I made it with one big bottle of ginger ale.  I wasn't sure what size the two bottles were supposed to be that were called for in the recipe. Over all it was simple - and went quite quickly.","2001-07-16 10:41:16+00:00","2001-07-16 10:41:16+00:00","","0.0"
"1601.0","8534.0","12709.0","NME9020","very good and my kids loved it!!!","2001-07-16 10:41:16+00:00","2001-07-16 10:41:16+00:00","","0.0"
"1603.0","10104.0","11297.0","Jen T","Really great. Sometimes I also add some thinly sliced carrot. The orange & green look really good together.  I serve over boiled rice.  Cheers :)","2001-07-16 10:41:16+00:00","2001-07-16 10:41:16+00:00","","0.0"
"1608.0","8336.0","4470.0","Bergy","We really enjoyed this chicken! I added the oregano to the marinade and tripled the garlic. Love garlic!","2001-07-16 10:41:16+00:00","2001-07-16 10:41:16+00:00","","0.0"
"1609.0","10217.0","6164.0","Mini Ravindran","Sounds good !","2001-07-16 10:41:16+00:00","2001-07-16 10:41:16+00:00","","0.0"
"1624.0","9370.0","10699.0","HRH Alexia Windsor","hey everyone  chex are a type of cereal made by general mills","2001-07-16 10:43:38+00:00","2001-07-16 10:43:38+00:00","","0.0"
"1627.0","9808.0","11044.0","jean1490","Nicely spiced and moist. We liked the subtle lemon accent. I made one loaf and used the remaining dough to make 10 muffins.  I baked these for about 25 minutes.","2001-07-16 10:56:09+00:00","2001-07-16 10:56:09+00:00","","0.0"
"1636.0","7237.0","11697.0","SHARON","This recipe didn't work for me.  I question only 1/3 cup of flour.  The directions were confusing too.","2001-07-17 12:18:21+00:00","2001-07-17 12:18:21+00:00","","0.0"
"1641.0","8756.0","12638.0","Linda Kadlec","This is an excellent light dessert!! THREE THUMBS UP!","2001-07-17 12:18:22+00:00","2001-07-17 12:18:22+00:00","","0.0"
"1642.0","5478.0","11297.0","Jen T","Easy and tasty.   Even easier clean-up by lining baking dish with tinfoil.    Great :)","2001-07-17 12:18:22+00:00","2001-07-17 12:18:22+00:00","","0.0"
"1648.0","10232.0","12200.0","Tom Lambie","Great tasting pickles.","2001-07-17 12:20:52+00:00","2001-07-17 12:20:52+00:00","","0.0"
"1653.0","9257.0","8000.0","John Skrable","Cool.  I would use extra virgin olive oil.  Also I would add a tsp of sesame seeds.","2001-07-17 12:18:22+00:00","2001-07-17 12:18:22+00:00","","0.0"
"1657.0","4715.0","12751.0","Dawn4","This recipe is as good as it is simple. I have been lookig for a recipe that tasted as good or at least close to my grandmothers Corn Casserole. I found this one to meet my expectations. It is quick and easy to make with the simplest of ingredients. Best yet my two girls ages 6 & & love this and they never liked corn before!","2001-07-17 12:20:28+00:00","2001-07-17 12:20:28+00:00","","0.0"
"1660.0","8927.0","10678.0","Gina Wilkerson","I am really fond of this dish. It keeps well for leftovers - gets better even! Be careful on the amount of spices- I used too much cinnamon... Carol-  for dummies like me you should put some approx amounts..","2001-07-18 08:17:41+00:00","2001-07-18 08:17:41+00:00","","0.0"
"1664.0","7429.0","12832.0","Lisa Barnes","""My husband is a pickled egg fanatic and thought these were the best he has ever had """"don't tell his grammy that""""""","2001-07-19 10:03:21+00:00","2001-07-19 10:03:21+00:00","","0.0"
"1666.0","2774.0","8728.0","Ashley U","The bread is tasteless.","2001-07-19 10:03:21+00:00","2001-07-19 10:03:21+00:00","","0.0"
"1668.0","10263.0","12868.0","mary2","quick and easy to make tastes very nice","2001-07-19 10:03:21+00:00","2001-07-19 10:03:21+00:00","","0.0"
"1670.0","267.0","4470.0","Bergy","This is an  excellent recipe! A little trick I use is to put the potatoe shells in the oven before stuffing them for a few minutes so they get quite crisp and then fill them and continue as in your recipe. Thanks for reminding me I haven't made these for some time","2001-07-19 10:03:21+00:00","2001-07-19 10:03:21+00:00","","0.0"
"1672.0","7195.0","12892.0","Amie3710","""This is a great recipe!  You can also dredge the """"scotch eggs"""" through egg and flour and then roll them in bread crumbs.  You can also fry them this way or bake them at around 450 for a healthier version.""","2001-07-19 16:32:44+00:00","2001-07-19 16:32:44+00:00","","0.0"
"1674.0","5106.0","12895.0","pop2649","best i''ve had in a long time 7/19/01","2001-07-19 16:33:03+00:00","2001-07-19 16:33:03+00:00","","0.0"
"1688.0","9782.0","12812.0","debbie mc","excellent..my whole family love's it...yummy.","2001-07-23 15:04:50+00:00","2001-07-23 15:04:50+00:00","","0.0"
"1700.0","5483.0","12678.0","bOoTyLiCiOuS ","this dip is realy good and i suggest dipping your fav. fruits in this it is really good that way","2001-07-23 15:04:50+00:00","2001-07-23 15:04:50+00:00","","0.0"
"1701.0","556.0","12305.0","LD3576","I didn't like this one.  Too much yeast for our taste.","2001-07-23 15:04:50+00:00","2001-07-23 15:04:50+00:00","","0.0"
"1721.0","5170.0","6566.0","Jim Kilgore","Have used the recipe several times. Grandkids love them!","2001-07-23 15:04:51+00:00","2001-07-23 15:04:51+00:00","","0.0"
"1729.0","10118.0","12777.0","Lily6725","Way too complicated.","2001-07-23 15:04:51+00:00","2001-07-23 15:04:51+00:00","","0.0"
"1735.0","3734.0","12972.0","Bill1","""Tried last night...Good but I prefer modifications similar to this recipe used with a base of the """"original shake & bake"""" Bill""","2001-07-23 15:04:51+00:00","2001-07-23 15:04:51+00:00","","0.0"
"1738.0","6971.0","13041.0","duana reece","best and easiest reipe for bread and butter pickles i've ever used! crisp and tasy when opened","2001-07-23 15:04:51+00:00","2001-07-23 15:04:51+00:00","","0.0"
"1739.0","6992.0","13014.0","Greta Webster","Easy to do and wonderful tasting!!!","2001-07-23 15:04:51+00:00","2001-07-23 15:04:51+00:00","","0.0"
"1751.0","9313.0","6357.0","Charishma_Ramchanda","This sweet has been my childhood and teenage time favourite. The way to my heart is through this sweet:)","2001-07-23 15:04:51+00:00","2001-07-23 15:04:51+00:00","","0.0"
"1757.0","10209.0","7802.0","Mark H.","Easy to make and pretty tasty.","2001-07-23 15:04:52+00:00","2001-07-23 15:04:52+00:00","","0.0"
"1758.0","10207.0","6406.0","Judith Fraser","Very easy recipie and satisfying.  I substituted tomato sauce for the soup and added a dash of garlic salt.  If you like stuffed peppers this is almost exactly like it only without the peppers.","2001-07-23 15:07:55+00:00","2001-07-23 15:07:55+00:00","","0.0"
"1761.0","9078.0","11199.0","Margaret","this cheeseball reciepe is also beautifil with a bit if drained crushed pinapple added...","2001-07-23 15:10:07+00:00","2001-07-23 15:10:07+00:00","","0.0"
"1763.0","432.0","13138.0","ann12202","this is the easiest pie to bake  it really sound good i will be baking it very soon","2001-07-24 11:38:40+00:00","2001-07-24 11:38:40+00:00","","0.0"
"1771.0","8739.0","4470.0","Bergy","I don't know if I enjoyed the quacamole or the intro to this recipe the most.  Both are great!","2001-07-24 11:38:40+00:00","2001-07-24 11:38:40+00:00","","0.0"
"1773.0","9410.0","8908.0","Marg Berger","Cook it at 375 for 3 hours. I would think that it qould be burnt to a crisp.","2001-07-24 13:39:36+00:00","2001-07-24 13:39:36+00:00","","0.0"
"1777.0","5060.0","12943.0","will28","why no walnuts??? omega 3 fatty acids...let's compromise and make it half walnuts half pecans","2001-07-24 13:44:17+00:00","2001-07-24 13:44:17+00:00","","0.0"
"1780.0","8937.0","6789.0","Maryann Starn","Very tropical - A use for your aging bananas- slice and freeze then when you want to make a smoothie you add bananas as your cold base instead of ice.","2001-07-25 10:28:08+00:00","2001-07-25 10:28:08+00:00","","0.0"
"1781.0","8949.0","6897.0","Bill Nilsen","This was delicious!  I ate 'em in two sittings.","2001-07-25 10:28:08+00:00","2001-07-25 10:28:08+00:00","","0.0"
"1787.0","10381.0","6357.0","Charishma_Ramchanda","Very easy and nice!","2001-07-25 10:28:08+00:00","2001-07-25 10:28:08+00:00","","0.0"
"1794.0","8053.0","12118.0","Tara1183","a little too moist but excellent and I didnt care if they werent a perfect pocket burger.","2001-07-26 09:18:26+00:00","2001-07-26 09:18:26+00:00","","0.0"
"1804.0","686.0","12944.0","cota39","I made this recipe up the night before in the crock pot and when I got home the aroma was great and it was fabulous!","2001-07-26 09:18:27+00:00","2001-07-26 09:18:27+00:00","","0.0"
"1805.0","8594.0","11195.0","Wilz3075","This recipe is so simple and so nice it's just awesome","2001-07-26 09:18:27+00:00","2001-07-26 09:18:27+00:00","","0.0"
"1808.0","4792.0","6357.0","Charishma_Ramchanda","It was something so easy to make and so delicious and yummy!!!!!!!!!!!!!!!!!!!!!!","2001-07-26 09:18:27+00:00","2001-07-26 09:18:27+00:00","","0.0"
"1813.0","10248.0","12392.0","gina2452","I freeze mine dont know too much about canning my grandmother always used a water bath.","2001-09-07 10:28:05+00:00","2001-09-07 10:28:05+00:00","","0.0"
"1815.0","1034.0","13285.0","Susan3","I had to cook a little longer but they are very good....","2001-07-27 10:36:13+00:00","2001-07-27 10:36:13+00:00","","0.0"
"1816.0","9425.0","12129.0","Kathleen Talbot","Very tasty and fun to make!  I made it with steak and it was a definate crowd pleaser.  The lime gave it a nice zing!","2001-07-27 10:36:13+00:00","2001-07-27 10:36:13+00:00","","0.0"
"1817.0","9713.0","12129.0","Kathleen Talbot","This was fabulous!  I would add some tabasco sauce though because it wasn't quite spicy enough for my tastes.  The cream cheese really mellows out the spice.  Very yummy!  The kids in my house were licking the bowl.","2001-07-27 10:36:13+00:00","2001-07-27 10:36:13+00:00","","0.0"
"1818.0","9015.0","13301.0","Lauren Clark","It was awesome!  The bacon bits gave it a great flavor!!!!!","2001-07-27 10:36:13+00:00","2001-07-27 10:36:13+00:00","","0.0"
"1820.0","9985.0","11720.0","Ida9572","Delicious. Rich and moise. Easy to make","2001-07-27 10:36:13+00:00","2001-07-27 10:36:13+00:00","","0.0"
"1822.0","10385.0","11368.0","CHRISTINE whittaker","Just made this and it is absolutely beautiful so easy to make - well worth trying","2001-07-27 10:36:13+00:00","2001-07-27 10:36:13+00:00","","0.0"
"1824.0","9099.0","11697.0","SHARON","Absolutely delicious!","2001-07-27 10:36:13+00:00","2001-07-27 10:36:13+00:00","","0.0"
"1832.0","9808.0","13353.0","Donna2","this zucchini bread is the best!","2001-07-28 11:44:23+00:00","2001-07-28 11:44:23+00:00","","0.0"
"","","","","","","","negative","0.9"
"","","","","","","","negative","0.9"
"","","","","","","","negative","0.7"
"","","","","","","","neutral","0.55"
"","","","","","","","neutral","0.6"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","neutral","0.6"
"","","","","","","","negative","0.9"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.75"
"","","","","","","","positive","0.95"
"","","","","","","","negative","0.85"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.5"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.85"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.95"
"","","","","","","","error","0.0"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","neutral","0.6"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.7"
"","","","","","","","negative","0.85"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.85"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.7"
"","","","","","","","neutral","0.55"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.33"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","error","0.0"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.8"
"","","","","","","","neutral","0.5"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.8"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.5"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","neutral","0.6"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.6"
"","","","","","","","negative","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.67"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.6"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","neutral","0.6"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","neutral","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.65"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.85"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.85"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.8"
"","","","","","","","negative","0.4"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.85"
"","","","","","","","neutral","0.7"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.5"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","neutral","0.8"
"","","","","","","","neutral","0.56"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.75"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.85"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.8"
"","","","","","","","neutral","0.55"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.95"
"","","","","","","","error","0.0"
"","","","","","","","neutral","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","negative","0.85"
"","","","","","","","positive","0.95"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.95"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.8"
"","","","","","","","negative","0.9"
"","","","","","","","negative","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.8"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
"","","","","","","","positive","0.9"
